@relation InstanceResultListener

@attribute Key_Dataset {mushroom_train}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'-C 0.25 -M 1'}
@attribute Key_Scheme_version_ID {-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 107\nSize of the tree: 136\n','Number of leaves: 142\nSize of the tree: 174\n','Number of leaves: 130\nSize of the tree: 165\n','Number of leaves: 117\nSize of the tree: 148\n','Number of leaves: 148\nSize of the tree: 186\n','Number of leaves: 141\nSize of the tree: 179\n','Number of leaves: 90\nSize of the tree: 118\n','Number of leaves: 168\nSize of the tree: 207\n','Number of leaves: 109\nSize of the tree: 139\n','Number of leaves: 181\nSize of the tree: 221\n','Number of leaves: 162\nSize of the tree: 199\n','Number of leaves: 128\nSize of the tree: 163\n','Number of leaves: 149\nSize of the tree: 183\n','Number of leaves: 87\nSize of the tree: 112\n','Number of leaves: 121\nSize of the tree: 150\n','Number of leaves: 111\nSize of the tree: 139\n','Number of leaves: 182\nSize of the tree: 220\n','Number of leaves: 115\nSize of the tree: 144\n','Number of leaves: 163\nSize of the tree: 199\n','Number of leaves: 122\nSize of the tree: 154\n','Number of leaves: 82\nSize of the tree: 107\n','Number of leaves: 65\nSize of the tree: 86\n','Number of leaves: 54\nSize of the tree: 74\n','Number of leaves: 126\nSize of the tree: 158\n','Number of leaves: 107\nSize of the tree: 135\n','Number of leaves: 86\nSize of the tree: 111\n','Number of leaves: 108\nSize of the tree: 136\n','Number of leaves: 146\nSize of the tree: 180\n','Number of leaves: 109\nSize of the tree: 135\n','Number of leaves: 135\nSize of the tree: 171\n','Number of leaves: 141\nSize of the tree: 176\n','Number of leaves: 180\nSize of the tree: 222\n','Number of leaves: 166\nSize of the tree: 204\n','Number of leaves: 146\nSize of the tree: 183\n','Number of leaves: 98\nSize of the tree: 127\n','Number of leaves: 142\nSize of the tree: 180\n','Number of leaves: 172\nSize of the tree: 214\n','Number of leaves: 142\nSize of the tree: 178\n','Number of leaves: 85\nSize of the tree: 113\n','Number of leaves: 165\nSize of the tree: 204\n','Number of leaves: 70\nSize of the tree: 93\n','Number of leaves: 73\nSize of the tree: 98\n','Number of leaves: 156\nSize of the tree: 191\n','Number of leaves: 68\nSize of the tree: 90\n','Number of leaves: 106\nSize of the tree: 132\n','Number of leaves: 149\nSize of the tree: 187\n','Number of leaves: 83\nSize of the tree: 108\n','Number of leaves: 65\nSize of the tree: 87\n','Number of leaves: 107\nSize of the tree: 134\n','Number of leaves: 151\nSize of the tree: 186\n','Number of leaves: 128\nSize of the tree: 160\n','Number of leaves: 171\nSize of the tree: 211\n','Number of leaves: 194\nSize of the tree: 238\n','Number of leaves: 64\nSize of the tree: 85\n','Number of leaves: 142\nSize of the tree: 177\n','Number of leaves: 78\nSize of the tree: 100\n','Number of leaves: 167\nSize of the tree: 204\n','Number of leaves: 126\nSize of the tree: 161\n','Number of leaves: 140\nSize of the tree: 173\n','Number of leaves: 173\nSize of the tree: 211\n','Number of leaves: 193\nSize of the tree: 234\n','Number of leaves: 99\nSize of the tree: 127\n','Number of leaves: 174\nSize of the tree: 215\n','Number of leaves: 117\nSize of the tree: 149\n','Number of leaves: 136\nSize of the tree: 169\n','Number of leaves: 100\nSize of the tree: 130\n','Number of leaves: 89\nSize of the tree: 115\n','Number of leaves: 142\nSize of the tree: 176\n','Number of leaves: 135\nSize of the tree: 166\n','Number of leaves: 143\nSize of the tree: 179\n','Number of leaves: 114\nSize of the tree: 146\n','Number of leaves: 67\nSize of the tree: 88\n','Number of leaves: 116\nSize of the tree: 148\n','Number of leaves: 102\nSize of the tree: 133\n','Number of leaves: 130\nSize of the tree: 161\n','Number of leaves: 169\nSize of the tree: 208\n','Number of leaves: 158\nSize of the tree: 192\n','Number of leaves: 81\nSize of the tree: 106\n','Number of leaves: 80\nSize of the tree: 105\n','Number of leaves: 104\nSize of the tree: 134\n','Number of leaves: 150\nSize of the tree: 187\n','Number of leaves: 173\nSize of the tree: 209\n','Number of leaves: 156\nSize of the tree: 194\n','Number of leaves: 127\nSize of the tree: 160\n','Number of leaves: 98\nSize of the tree: 126\n','Number of leaves: 98\nSize of the tree: 129\n','Number of leaves: 61\nSize of the tree: 80\n','Number of leaves: 140\nSize of the tree: 177\n','Number of leaves: 144\nSize of the tree: 178\n','Number of leaves: 183\nSize of the tree: 224\n','Number of leaves: 66\nSize of the tree: 89\n','Number of leaves: 146\nSize of the tree: 181\n','Number of leaves: 91\nSize of the tree: 116\n','Number of leaves: 93\nSize of the tree: 117\n','Number of leaves: 159\nSize of the tree: 200\n','Number of leaves: 87\nSize of the tree: 113\n','Number of leaves: 157\nSize of the tree: 195\n','Number of leaves: 124\nSize of the tree: 159\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
mushroom_train,8,10,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,441,259,0,63,37,0,0.494265,0.082897,0.207711,45.418553,68.759391,1572.124466,3766.183509,-2194.059043,2.245892,5.380262,-3.13437,1026.301386,1.466145,45917.502734,0,0,0,0,1,699,1,1,0,0,0,0,0.5,0.001429,0.63,0.108669,0.891331,0.37,0.622404,0.63,0.621947,0.514848,0.926904,0.748325,0.489771,0.63,0.093,0.002,0.09,0.01,90,10,62597,1347417,154617,99.571429,24.785714,'Number of leaves: 142\nSize of the tree: 180\n',180,142,142
mushroom_train,9,1,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,440,260,0,62.857143,37.142857,0,0.495575,0.086705,0.209593,47.529491,69.422654,1560.606625,571.834563,988.772062,2.229438,0.816907,1.412532,1010.355645,1.443365,45168.460404,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.628571,0.112386,0.887614,0.371429,0.594699,0.628571,0.59936,0.492393,0.925928,0.743139,0.549887,0.628571,0.095,0.002,0.1,0,100,0,39359,1347417,154617,100,25.678571,'Number of leaves: 80\nSize of the tree: 105\n',105,80,80
mushroom_train,9,2,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,453,247,0,64.714286,35.285714,0,0.526505,0.080502,0.202253,44.113364,66.964296,1562.657974,1589.369992,-26.712018,2.232369,2.270529,-0.03816,1057.381048,1.510544,47277.633009,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.647143,0.088447,0.911553,0.352857,0.675342,0.647143,0.656038,0.559358,0.935252,0.761955,0.592469,0.647143,0.096,0.002,0.1,0,100,0,48345,1347417,154617,99.857143,23.285714,'Number of leaves: 104\nSize of the tree: 134\n',134,104,104
mushroom_train,9,3,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,442,258,0,63.142857,36.857143,0,0.489116,0.081845,0.204304,44.849406,67.643432,1562.657974,1602.463708,-39.805734,2.232369,2.289234,-0.056865,1040.903104,1.487004,46540.87096,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.631429,0.128615,0.871385,0.368571,0.592587,0.631429,0.605156,0.491603,0.928672,0.755034,0.562533,0.631429,0.095,0.002,0.1,0,100,0,64819,1347417,154617,99.857143,23.821429,'Number of leaves: 150\nSize of the tree: 187\n',187,150,150
mushroom_train,9,4,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,444,256,0,63.428571,36.571429,0,0.495816,0.086294,0.208676,47.287196,69.09108,1562.657974,572.850157,989.807817,2.232369,0.818357,1.414011,1007.036522,1.438624,45026.62799,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.634286,0.118016,0.881984,0.365714,0.640584,0.634286,0.623676,0.516278,0.921096,0.745043,0.517922,0.634286,0.096,0.002,0.1,0,100,0,71751,1347417,154617,100,26.160714,'Number of leaves: 173\nSize of the tree: 209\n',209,173,173
mushroom_train,9,5,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,440,260,0,62.857143,37.142857,0,0.477285,0.085538,0.209554,46.872931,69.381845,1562.657974,2716.392695,-1153.734721,2.232369,3.880561,-1.648192,1004.888248,1.435555,44930.574331,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.628571,0.134896,0.865104,0.371429,0.619371,0.628571,0.613731,0.49913,0.921845,0.743522,0.516085,0.628571,0.1,0.002,0.09,0,90,0,66993,1347417,154617,99.714286,25.678571,'Number of leaves: 156\nSize of the tree: 194\n',194,156,156
mushroom_train,9,6,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,419,281,0,59.857143,40.142857,0,0.442576,0.088437,0.212995,48.460529,70.519479,1562.991848,3790.269574,-2227.277726,2.232845,5.414671,-3.181825,1004.993992,1.435706,44936.357313,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.598571,0.136156,0.863844,0.401429,0.583191,0.598571,0.581198,0.458431,0.913861,0.732649,0.503504,0.598571,0.102,0.002,0.1,0,100,0,56437,1347417,154617,99.571429,24.625,'Number of leaves: 127\nSize of the tree: 160\n',160,127,127
mushroom_train,9,7,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,430,270,0,61.428571,38.571429,0,0.480726,0.089818,0.213448,49.217287,70.669352,1562.991848,1666.530964,-103.539116,2.232845,2.380759,-0.147913,984.363552,1.406234,44013.907193,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.614286,0.103669,0.896331,0.385714,0.62567,0.614286,0.61088,0.503483,0.915612,0.718754,0.528114,0.614286,0.102,0.003,0.11,0,110,0,45881,1347417,154617,99.857143,26.482143,'Number of leaves: 98\nSize of the tree: 126\n',126,98,98
mushroom_train,9,8,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,439,261,0,62.714286,37.285714,0,0.49219,0.085345,0.208304,46.765098,68.964395,1563.59535,563.647898,999.947453,2.233708,0.805211,1.428496,1012.090797,1.445844,45255.611099,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.627143,0.111238,0.888762,0.372857,0.647168,0.627143,0.631792,0.523079,0.924084,0.737562,0.570213,0.627143,0.091,0.002,0.09,0,90,0,46751,1347417,154617,100,25.642857,'Number of leaves: 98\nSize of the tree: 129\n',129,98,98
mushroom_train,9,9,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,447,253,0,63.857143,36.142857,0,0.534722,0.086421,0.21064,47.353731,69.735899,1563.910451,574.71155,989.198901,2.234158,0.821017,1.413141,1010.86568,1.444094,45201.840563,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.638571,0.053291,0.946709,0.361429,0.727066,0.638571,0.66081,0.590071,0.928871,0.73734,0.581896,0.638571,0.1,0.002,0.1,0.01,100,10,31653,1347417,154617,100,25.482143,'Number of leaves: 61\nSize of the tree: 80\n',80,61,61
mushroom_train,9,10,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,445,255,0,63.571429,36.428571,0,0.489749,0.085347,0.20939,46.76317,69.318441,1571.18709,4849.965611,-3278.778522,2.244553,6.928522,-4.683969,1014.047816,1.44864,45366.263136,0,0,0,0,1,699,1,1,0,0,0,0,0.5,0.001429,0.635714,0.133117,0.866883,0.364286,0.601901,0.635714,0.613972,0.497414,0.922321,0.749833,0.450347,0.635714,0.102,0.002,0.1,0,100,0,61679,1347417,154617,99.428571,25.285714,'Number of leaves: 140\nSize of the tree: 177\n',177,140,140
mushroom_train,10,1,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,428,272,0,61.142857,38.857143,0,0.463561,0.087978,0.211174,48.226686,69.944828,1560.940499,580.364645,980.575854,2.229915,0.829092,1.400823,996.692208,1.423846,44558.675466,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.611429,0.123613,0.876387,0.388571,0.599375,0.611429,0.604411,0.484858,0.916487,0.729777,0.495945,0.611429,0.096,0.002,0.1,0,100,0,62065,1347417,154617,100,26.053571,'Number of leaves: 144\nSize of the tree: 178\n',178,144,144
mushroom_train,10,2,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,445,255,0,63.571429,36.428571,0,0.507244,0.085522,0.207867,46.860506,68.816638,1564.244326,1633.557466,-69.313141,2.234635,2.333654,-0.099019,1019.323363,1.456176,45581.104271,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.635714,0.090732,0.909268,0.364286,0.65244,0.635714,0.6265,0.542751,0.92869,0.753263,0.500876,0.635714,0.096,0.002,0.09,0,90,0,76341,1347417,154617,99.857143,25.678571,'Number of leaves: 183\nSize of the tree: 224\n',224,183,183
mushroom_train,10,3,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,443,257,0,63.285714,36.714286,0,0.517657,0.080958,0.203072,44.360575,67.230611,1563.910451,1600.073344,-36.162893,2.234158,2.285819,-0.051661,1052.829168,1.504042,47078.2787,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.632857,0.074466,0.925534,0.367143,0.675638,0.632857,0.633415,0.551233,0.931616,0.759931,0.585584,0.632857,0.097,0.002,0.09,0.01,90,10,34383,1347417,154617,99.714286,23.482143,'Number of leaves: 66\nSize of the tree: 89\n',89,66,66
mushroom_train,10,4,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,445,255,0,63.571429,36.428571,0,0.487696,0.082814,0.204906,45.380048,67.842606,1562.657974,533.243177,1029.414797,2.232369,0.761776,1.470593,1044.674376,1.492392,46709.492118,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.635714,0.144507,0.855493,0.364286,0.626808,0.635714,0.625357,0.502745,0.926918,0.757075,0.570734,0.635714,0.105,0.002,0.1,0,100,0,62983,1347417,154617,100,23.642857,'Number of leaves: 146\nSize of the tree: 181\n',181,146,146
mushroom_train,10,5,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,460,240,0,65.714286,34.285714,0,0.524413,0.086454,0.210289,47.374891,69.624939,1562.657974,584.633211,978.024763,2.232369,0.83519,1.397178,999.85732,1.428368,44705.631437,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.657143,0.11568,0.88432,0.342857,0.652185,0.657143,0.640466,0.539769,0.923992,0.741683,0.534983,0.657143,0.093,0.002,0.09,0,90,0,42813,1347417,154617,100,25.982143,'Number of leaves: 91\nSize of the tree: 116\n',116,91,91
mushroom_train,10,6,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,447,253,0,63.857143,36.142857,0,0.50502,0.088256,0.208755,48.362481,69.117242,1562.657974,574.849947,987.808027,2.232369,0.821214,1.411154,1005.443927,1.436348,44955.419868,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.638571,0.105273,0.894727,0.361429,0.664091,0.638571,0.619048,0.534301,0.925407,0.751242,0.495631,0.638571,0.1,0.017,0.09,0,90,0,43151,1347417,154617,100,26.75,'Number of leaves: 93\nSize of the tree: 117\n',117,93,93
mushroom_train,10,7,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,421,279,0,60.142857,39.857143,0,0.456553,0.085261,0.208398,46.72131,68.99894,1562.657974,1617.314965,-54.656991,2.232369,2.31045,-0.078081,1032.336781,1.474767,46157.853452,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.601429,0.121769,0.878231,0.398571,0.605241,0.601429,0.596458,0.476257,0.919417,0.742401,0.547278,0.601429,0.107,0.002,0.11,0,110,0,68805,1347417,154617,99.857143,23.803571,'Number of leaves: 159\nSize of the tree: 200\n',200,159,159
mushroom_train,10,8,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,448,252,0,64,36,0,0.493384,0.081796,0.203158,44.822543,67.264023,1562.657974,530.057599,1032.600375,2.232369,0.757225,1.475143,1045.14535,1.493065,46730.550323,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.64,0.134044,0.865956,0.36,0.61641,0.64,0.602392,0.499134,0.927755,0.769252,0.48924,0.64,0.093,0.002,0.09,0.01,90,10,41847,1347417,154617,100,24,'Number of leaves: 87\nSize of the tree: 113\n',113,87,87
mushroom_train,10,9,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,428,272,0,61.142857,38.857143,0,0.468866,0.087127,0.211323,47.743503,69.967423,1562.657974,2713.564383,-1150.906409,2.232369,3.876521,-1.644152,1007.191042,1.438844,45033.536907,0,0,0,0,1,700,0,0,0,0,0,0,?,?,0.611429,0.122135,0.877865,0.388571,0.599956,0.611429,0.598474,0.48038,0.923038,0.736926,0.526178,0.611429,0.105,0.002,0.11,0,110,0,67307,1347417,154617,99.714286,25.410714,'Number of leaves: 157\nSize of the tree: 195\n',195,157,157
mushroom_train,10,10,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,20171007.1744,6300,700,433,267,0,61.857143,38.142857,0,0.47948,0.08618,0.210601,47.220439,69.721047,1570.871989,4854.461798,-3283.589809,2.244103,6.934945,-4.690843,1008.179764,1.440257,45102.73058,0,0,0,0,1,699,1,1,0,0,0,0,0.5,0.001429,0.618571,0.115256,0.884744,0.381429,0.625804,0.618571,0.619001,0.504589,0.920777,0.73846,0.475458,0.618571,0.093,0.002,0.09,0.01,90,10,56075,1347417,154617,99.428571,25.410714,'Number of leaves: 124\nSize of the tree: 159\n',159,124,124
